;row;job_commit;comment_commit;gh_pull_req_num;gh_comment_id;gh_comment_type;gh_created_at;gh_updated_at;gh_user_id;gh_user_login;gh_body;gh_reactions
273;1301.0;676d3415785187f97a6e870f7affce731ff40b2d;;140.0;58622308.0;issue;2014-10-10T07:40:12Z;2014-10-10T07:41:25Z;7137845.0;devployment;"What I'm not 100% sure is about access rights for reading the registry. But for what I saw every user should at least have read access to the keys.

As my Ruby'isch is a bit rusty and I'm unfortunately not the most experienced test writer I have no idea how to test this change. But as far as I can judge the msbuild.exe discovery isn't tested at all atm.

Maybe it is something that could help for msbuild discovery. ";
274;1301.0;676d3415785187f97a6e870f7affce731ff40b2d;;140.0;58641118.0;issue;2014-10-10T11:01:18Z;2014-10-10T11:01:18Z;7137845.0;devployment;Thanks for the feedback. Will check.;
275;1301.0;676d3415785187f97a6e870f7affce731ff40b2d;;140.0;58675956.0;issue;2014-10-10T15:57:54Z;2014-10-10T15:57:54Z;217842.0;AnthonyMastrean;@haf Are we going back to being in charge of all possible install paths? I stripped all path searching out of 1.0 because it was getting crazy.;
276;1301.0;676d3415785187f97a6e870f7affce731ff40b2d;;140.0;58676345.0;issue;2014-10-10T16:00:44Z;2014-10-10T16:00:44Z;193115.0;haf;"I think the msbuild is a such a frequently used path that it should be searched for actually...

For all the other tools, no, I don't think we should hard-code them. But in fact, I as a the author of most of the code in this repo for this version, don't know the path of msbuild on the top of my head.

If the user doesn't find msbuild through the 'hard-coded' paths, then they might as well set the msbuild binary on the user/system path like is the custom when using console applications, so I'm not *that* concerned about changes to this particular code.";
277;1301.0;676d3415785187f97a6e870f7affce731ff40b2d;;140.0;58985824.0;issue;2014-10-14T03:30:06Z;2014-10-14T03:30:06Z;217842.0;AnthonyMastrean;@haf I can back that up :);
278;1339.0;afa780a15b3813e9dc8c8b433b63475dfc391738;;142.0;64601368.0;issue;2014-11-26T13:06:39Z;2014-11-26T13:06:39Z;193115.0;haf;"Sweet! Thank you for your improvement!

I'll merge what you have and if you want to use the comment I gave, another PR. =)";
279;1301.0;676d3415785187f97a6e870f7affce731ff40b2d;;140.0;64601519.0;issue;2014-11-26T13:08:09Z;2014-11-26T13:08:09Z;193115.0;haf;@devployment Have you tested this enough to warrant a merge? I'm open to merging this, unless you have any reason not to?;
280;1301.0;676d3415785187f97a6e870f7affce731ff40b2d;;140.0;64820017.0;issue;2014-11-27T18:23:27Z;2014-11-27T18:23:27Z;7137845.0;devployment;@haf I made a few changes related to the comments. But to be honest haven't test it that much. Currently changing company so that I haven't been involved in the build things the last weeks too much. Will check over the weekend and push the changes I made. I think they are currently running on the build server(s) without issues. Ok for you?;
281;1301.0;676d3415785187f97a6e870f7affce731ff40b2d;;140.0;64820477.0;issue;2014-11-27T18:30:38Z;2014-11-27T18:30:38Z;193115.0;haf;"We're only running integration tests on unix though, so the build server doesn't apply to your PR.

If you try it out during the weekend and tell me it's good, then I'll merge :)";
282;1301.0;676d3415785187f97a6e870f7affce731ff40b2d;;140.0;64820591.0;issue;2014-11-27T18:32:17Z;2014-11-27T18:32:17Z;7137845.0;devployment;I meant our build server(s) where my changes are currently running for a few weeks. Not the Travis CI build in here. :) I'll check and get in touch again.;
283;1350.0;cabb6f323c87e10e1708813e4f436f596bb001b8;;146.0;65054785.0;issue;2014-12-01T11:55:33Z;2014-12-01T11:55:33Z;193115.0;haf;Thanks!;
284;1301.0;676d3415785187f97a6e870f7affce731ff40b2d;;140.0;68520856.0;issue;2015-01-02T11:29:43Z;2015-01-02T11:29:43Z;193115.0;haf;Ping and happy new year! Long running PR coming to an end? =);
285;1301.0;676d3415785187f97a6e870f7affce731ff40b2d;;140.0;68639752.0;issue;2015-01-04T16:56:44Z;2015-01-04T16:57:01Z;7137845.0;devployment;"Oh darn. That's indeed long running. :) But happy new year as well.
Just committed the minor changes I made. It's checking against the proposed MSBuildToolsPath key.
Checked it now on several machines including my new DEV machine. Found no installation that caused issues. Happy to merge if you are. :)";
286;1301.0;676d3415785187f97a6e870f7affce731ff40b2d;;140.0;68645424.0;issue;2015-01-04T19:31:37Z;2015-01-04T19:31:37Z;193115.0;haf;"Excellent ;)";
287;1301.0;676d3415785187f97a6e870f7affce731ff40b2d;;140.0;69239138.0;issue;2015-01-08T19:59:01Z;2015-01-08T19:59:01Z;40084.0;briandonahue;"@haf Was this merged after 2.3.14 was pushed?  Don't see it there and am itching to get this fix.  Is there a way to easily pull the latest source in for stuff like this.  I am not a gems expert :)

Thanks!";
288;1301.0;676d3415785187f97a6e870f7affce731ff40b2d;;140.0;69239617.0;issue;2015-01-08T20:01:54Z;2015-01-08T20:01:54Z;193115.0;haf;Released v2.3.15;
289;1301.0;676d3415785187f97a6e870f7affce731ff40b2d;;140.0;69239873.0;issue;2015-01-08T20:03:34Z;2015-01-08T20:03:34Z;193115.0;haf;"Here's what you specify in your gemfile to fetch directly from this repository:

``` bash
gem 'albacore', :git => 'https://github.com/Albacore/albacore.git'
```


http://bundler.io/git.html";
290;1301.0;676d3415785187f97a6e870f7affce731ff40b2d;;140.0;69239913.0;issue;2015-01-08T20:03:49Z;2015-01-08T20:03:49Z;40084.0;briandonahue;"Thanks!  I think maybe I spoke too soon anyway.  I think it may be an x64 issue or something, as t doesn't seem to hit the changed logic.  Running form Git Bash shell.
";
291;1301.0;676d3415785187f97a6e870f7affce731ff40b2d;;140.0;69239977.0;issue;2015-01-08T20:04:12Z;2015-01-08T20:04:12Z;40084.0;briandonahue;oh, awesome - great to know about retrieving from source!;
292;1301.0;676d3415785187f97a6e870f7affce731ff40b2d;;140.0;69240101.0;issue;2015-01-08T20:04:57Z;2015-01-08T20:04:57Z;193115.0;haf;cheers;
